"Dato";"Region";"Kategori";"Antal borgere"
2022-01-10;Sjælland;Indlæggelse pga. andre forhold end covid-19;15
2022-01-10;Sjælland;Indlæggelse pga. covid-19;20
2022-01-10;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;9
2022-01-10;Syddanmark;Indlæggelse pga. andre forhold end covid-19;8
2022-01-10;Syddanmark;Indlæggelse pga. covid-19;15
2022-01-10;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;7
2022-01-11;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;46
2022-01-11;Hovedstaden;Indlæggelse pga. covid-19;35
2022-01-11;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;22
2022-01-11;Midtjylland;Indlæggelse pga. andre forhold end covid-19;8
2022-01-11;Midtjylland;Indlæggelse pga. covid-19;10
2022-01-11;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;5
2022-01-11;Nordjylland;Indlæggelse pga. andre forhold end covid-19;3
2022-01-11;Nordjylland;Indlæggelse pga. covid-19;11
2022-01-11;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4
2022-01-11;Sjælland;Indlæggelse pga. andre forhold end covid-19;10
2022-01-11;Sjælland;Indlæggelse pga. covid-19;11
2022-01-11;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;10
2022-01-11;Syddanmark;Indlæggelse pga. andre forhold end covid-19;9
2022-01-11;Syddanmark;Indlæggelse pga. covid-19;9
2022-01-11;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;11
2022-01-12;;Indlæggelse pga. covid-19;1
2022-01-12;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;39
2022-01-12;Hovedstaden;Indlæggelse pga. covid-19;24
2022-01-12;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;27
2022-01-12;Midtjylland;Indlæggelse pga. andre forhold end covid-19;12
2022-01-12;Midtjylland;Indlæggelse pga. covid-19;12
2022-01-12;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;7
2022-01-12;Nordjylland;Indlæggelse pga. andre forhold end covid-19;1
2022-01-12;Nordjylland;Indlæggelse pga. covid-19;3
2022-01-12;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-01-12;Sjælland;Indlæggelse pga. andre forhold end covid-19;11
2022-01-12;Sjælland;Indlæggelse pga. covid-19;18
2022-01-12;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;6
2022-01-12;Syddanmark;Indlæggelse pga. andre forhold end covid-19;10
2022-01-12;Syddanmark;Indlæggelse pga. covid-19;9
2022-01-12;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;7
2022-01-13;;Indlæggelse pga. andre forhold end covid-19;1
2022-01-13;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;53
2022-01-13;Hovedstaden;Indlæggelse pga. covid-19;27
2022-01-13;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;33
2022-01-13;Midtjylland;Indlæggelse pga. andre forhold end covid-19;7
2022-01-13;Midtjylland;Indlæggelse pga. covid-19;15
2022-01-13;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;8
2022-01-13;Nordjylland;Indlæggelse pga. andre forhold end covid-19;3
2022-01-13;Nordjylland;Indlæggelse pga. covid-19;5
2022-01-13;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-01-13;Sjælland;Indlæggelse pga. andre forhold end covid-19;8
2022-01-13;Sjælland;Indlæggelse pga. covid-19;13
2022-01-13;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;16
2022-01-13;Syddanmark;Indlæggelse pga. andre forhold end covid-19;7
2022-01-13;Syddanmark;Indlæggelse pga. covid-19;11
2022-01-13;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;4
2022-01-14;;Indlæggelse pga. andre forhold end covid-19;1
2022-01-14;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;27
2022-01-14;Hovedstaden;Indlæggelse pga. covid-19;29
2022-01-14;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;27
2022-01-14;Midtjylland;Indlæggelse pga. andre forhold end covid-19;9
2022-01-14;Midtjylland;Indlæggelse pga. covid-19;18
2022-01-14;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;7
2022-01-14;Nordjylland;Indlæggelse pga. andre forhold end covid-19;4
2022-01-14;Nordjylland;Indlæggelse pga. covid-19;6
2022-01-14;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;5
2022-01-14;Sjælland;Indlæggelse pga. andre forhold end covid-19;13
2022-01-14;Sjælland;Indlæggelse pga. covid-19;15
2022-01-14;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;10
2022-01-14;Syddanmark;Indlæggelse pga. andre forhold end covid-19;7
2022-01-14;Syddanmark;Indlæggelse pga. covid-19;9
2022-01-14;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-01-15;;Indlæggelse pga. andre forhold end covid-19;2
2022-01-15;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;21
2022-01-15;Hovedstaden;Indlæggelse pga. covid-19;22
2022-01-15;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;22
2022-01-15;Midtjylland;Indlæggelse pga. andre forhold end covid-19;8
2022-01-15;Midtjylland;Indlæggelse pga. covid-19;15
2022-01-15;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;7
2022-01-15;Nordjylland;Indlæggelse pga. andre forhold end covid-19;2
2022-01-15;Nordjylland;Indlæggelse pga. covid-19;6
2022-01-15;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;7
2022-01-15;Sjælland;Indlæggelse pga. andre forhold end covid-19;9
2022-01-15;Sjælland;Indlæggelse pga. covid-19;18
2022-01-15;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;11
2022-01-15;Syddanmark;Indlæggelse pga. andre forhold end covid-19;9
2022-01-15;Syddanmark;Indlæggelse pga. covid-19;8
2022-01-15;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-01-16;;Indlæggelse pga. andre forhold end covid-19;1
2022-01-16;;Indlæggelse pga. covid-19;1
2022-01-16;;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-01-16;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;23
2022-01-16;Hovedstaden;Indlæggelse pga. covid-19;26
2022-01-16;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;35
2022-01-16;Midtjylland;Indlæggelse pga. andre forhold end covid-19;12
2022-01-16;Midtjylland;Indlæggelse pga. covid-19;12
2022-01-16;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;14
2022-01-16;Nordjylland;Indlæggelse pga. andre forhold end covid-19;4
2022-01-16;Nordjylland;Indlæggelse pga. covid-19;4
2022-01-16;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;6
2022-01-16;Sjælland;Indlæggelse pga. andre forhold end covid-19;6
2022-01-16;Sjælland;Indlæggelse pga. covid-19;11
2022-01-16;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;15
2022-01-16;Syddanmark;Indlæggelse pga. andre forhold end covid-19;9
2022-01-16;Syddanmark;Indlæggelse pga. covid-19;14
2022-01-16;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;6
2022-01-17;;Indlæggelse pga. andre forhold end covid-19;1
2022-01-17;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;56
2022-01-17;Hovedstaden;Indlæggelse pga. covid-19;31
2022-01-17;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;25
2022-01-17;Midtjylland;Indlæggelse pga. andre forhold end covid-19;18
2022-01-17;Midtjylland;Indlæggelse pga. covid-19;12
2022-01-17;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;10
2022-01-17;Nordjylland;Indlæggelse pga. andre forhold end covid-19;6
2022-01-17;Nordjylland;Indlæggelse pga. covid-19;8
2022-01-17;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4
2022-01-17;Sjælland;Indlæggelse pga. andre forhold end covid-19;19
2022-01-17;Sjælland;Indlæggelse pga. covid-19;17
2022-01-17;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;14
2022-01-17;Syddanmark;Indlæggelse pga. andre forhold end covid-19;12
2022-01-17;Syddanmark;Indlæggelse pga. covid-19;11
2022-01-17;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;10
2022-01-18;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;32
2022-01-18;Hovedstaden;Indlæggelse pga. covid-19;35
2022-01-18;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;36
2022-01-18;Midtjylland;Indlæggelse pga. andre forhold end covid-19;15
2022-01-18;Midtjylland;Indlæggelse pga. covid-19;18
2022-01-18;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;12
2022-01-18;Nordjylland;Indlæggelse pga. covid-19;5
2022-01-18;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;11
2022-01-18;Sjælland;Indlæggelse pga. andre forhold end covid-19;22
2022-01-18;Sjælland;Indlæggelse pga. covid-19;15
2022-01-18;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;8
2022-01-18;Syddanmark;Indlæggelse pga. andre forhold end covid-19;14
2022-01-18;Syddanmark;Indlæggelse pga. covid-19;14
2022-01-18;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;6
2022-01-19;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;33
2022-01-19;Hovedstaden;Indlæggelse pga. covid-19;33
2022-01-19;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;37
2022-01-19;Midtjylland;Indlæggelse pga. andre forhold end covid-19;14
2022-01-19;Midtjylland;Indlæggelse pga. covid-19;20
2022-01-19;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;5
2022-01-19;Nordjylland;Indlæggelse pga. andre forhold end covid-19;5
2022-01-19;Nordjylland;Indlæggelse pga. covid-19;5
2022-01-19;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;7
2022-01-19;Sjælland;Indlæggelse pga. andre forhold end covid-19;13
2022-01-19;Sjælland;Indlæggelse pga. covid-19;8
2022-01-19;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;17
2022-01-19;Syddanmark;Indlæggelse pga. andre forhold end covid-19;12
2022-01-19;Syddanmark;Indlæggelse pga. covid-19;11
2022-01-19;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;4
2022-01-20;;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-01-20;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;40
2022-01-20;Hovedstaden;Indlæggelse pga. covid-19;27
2022-01-20;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;37
2022-01-20;Midtjylland;Indlæggelse pga. andre forhold end covid-19;13
2022-01-20;Midtjylland;Indlæggelse pga. covid-19;13
2022-01-20;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;5
2022-01-20;Nordjylland;Indlæggelse pga. andre forhold end covid-19;5
2022-01-20;Nordjylland;Indlæggelse pga. covid-19;4
2022-01-20;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;10
2022-01-20;Sjælland;Indlæggelse pga. andre forhold end covid-19;14
2022-01-20;Sjælland;Indlæggelse pga. covid-19;12
2022-01-20;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;10
2022-01-20;Syddanmark;Indlæggelse pga. andre forhold end covid-19;11
2022-01-20;Syddanmark;Indlæggelse pga. covid-19;17
2022-01-20;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;6
2022-01-21;;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-01-21;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;49
2022-01-21;Hovedstaden;Indlæggelse pga. covid-19;28
2022-01-21;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;33
2022-01-21;Midtjylland;Indlæggelse pga. andre forhold end covid-19;6
2022-01-21;Midtjylland;Indlæggelse pga. covid-19;11
2022-01-21;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;7
2022-01-21;Nordjylland;Indlæggelse pga. andre forhold end covid-19;5
2022-01-21;Nordjylland;Indlæggelse pga. covid-19;7
2022-01-21;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;7
2022-01-21;Sjælland;Indlæggelse pga. andre forhold end covid-19;16
2022-01-21;Sjælland;Indlæggelse pga. covid-19;19
2022-01-21;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;13
2022-01-21;Syddanmark;Indlæggelse pga. andre forhold end covid-19;7
2022-01-21;Syddanmark;Indlæggelse pga. covid-19;16
2022-01-21;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;6
2022-01-22;;Indlæggelse pga. covid-19;1
2022-01-22;;Indlæggelse, hvor covid-19 kan have spillet en rolle;1
2022-01-22;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;46
2022-01-22;Hovedstaden;Indlæggelse pga. covid-19;36
2022-01-22;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;31
2022-01-22;Midtjylland;Indlæggelse pga. andre forhold end covid-19;7
2022-01-22;Midtjylland;Indlæggelse pga. covid-19;13
2022-01-22;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;7
2022-01-22;Nordjylland;Indlæggelse pga. andre forhold end covid-19;3
2022-01-22;Nordjylland;Indlæggelse pga. covid-19;7
2022-01-22;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-01-22;Sjælland;Indlæggelse pga. andre forhold end covid-19;9
2022-01-22;Sjælland;Indlæggelse pga. covid-19;12
2022-01-22;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;16
2022-01-22;Syddanmark;Indlæggelse pga. andre forhold end covid-19;10
2022-01-22;Syddanmark;Indlæggelse pga. covid-19;12
2022-01-22;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;5
2022-01-23;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;57
2022-01-23;Hovedstaden;Indlæggelse pga. covid-19;30
2022-01-23;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;36
2022-01-23;Midtjylland;Indlæggelse pga. andre forhold end covid-19;9
2022-01-23;Midtjylland;Indlæggelse pga. covid-19;11
2022-01-23;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;7
2022-01-23;Nordjylland;Indlæggelse pga. andre forhold end covid-19;3
2022-01-23;Nordjylland;Indlæggelse pga. covid-19;9
2022-01-23;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-01-23;Sjælland;Indlæggelse pga. andre forhold end covid-19;20
2022-01-23;Sjælland;Indlæggelse pga. covid-19;21
2022-01-23;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;12
2022-01-23;Syddanmark;Indlæggelse pga. andre forhold end covid-19;12
2022-01-23;Syddanmark;Indlæggelse pga. covid-19;10
2022-01-23;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;8
2022-01-24;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;68
2022-01-24;Hovedstaden;Indlæggelse pga. covid-19;37
2022-01-24;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;43
2022-01-24;Midtjylland;Indlæggelse pga. andre forhold end covid-19;20
2022-01-24;Midtjylland;Indlæggelse pga. covid-19;18
2022-01-24;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;7
2022-01-24;Nordjylland;Indlæggelse pga. andre forhold end covid-19;5
2022-01-24;Nordjylland;Indlæggelse pga. covid-19;4
2022-01-24;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;7
2022-01-24;Sjælland;Indlæggelse pga. andre forhold end covid-19;8
2022-01-24;Sjælland;Indlæggelse pga. covid-19;18
2022-01-24;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;24
2022-01-24;Syddanmark;Indlæggelse pga. andre forhold end covid-19;20
2022-01-24;Syddanmark;Indlæggelse pga. covid-19;11
2022-01-24;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;8
2022-01-25;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;50
2022-01-25;Hovedstaden;Indlæggelse pga. covid-19;38
2022-01-25;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;31
2022-01-25;Midtjylland;Indlæggelse pga. andre forhold end covid-19;14
2022-01-25;Midtjylland;Indlæggelse pga. covid-19;12
2022-01-25;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;5
2022-01-25;Nordjylland;Indlæggelse pga. andre forhold end covid-19;11
2022-01-25;Nordjylland;Indlæggelse pga. covid-19;8
2022-01-25;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;9
2022-01-25;Sjælland;Indlæggelse pga. andre forhold end covid-19;25
2022-01-25;Sjælland;Indlæggelse pga. covid-19;24
2022-01-25;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;17
2022-01-25;Syddanmark;Indlæggelse pga. andre forhold end covid-19;22
2022-01-25;Syddanmark;Indlæggelse pga. covid-19;21
2022-01-25;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;14
2022-01-26;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;56
2022-01-26;Hovedstaden;Indlæggelse pga. covid-19;36
2022-01-26;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;36
2022-01-26;Midtjylland;Indlæggelse pga. andre forhold end covid-19;15
2022-01-26;Midtjylland;Indlæggelse pga. covid-19;24
2022-01-26;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;15
2022-01-26;Nordjylland;Indlæggelse pga. andre forhold end covid-19;7
2022-01-26;Nordjylland;Indlæggelse pga. covid-19;5
2022-01-26;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4
2022-01-26;Sjælland;Indlæggelse pga. andre forhold end covid-19;19
2022-01-26;Sjælland;Indlæggelse pga. covid-19;16
2022-01-26;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;16
2022-01-26;Syddanmark;Indlæggelse pga. andre forhold end covid-19;16
2022-01-26;Syddanmark;Indlæggelse pga. covid-19;16
2022-01-26;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;9
2022-01-27;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;77
2022-01-27;Hovedstaden;Indlæggelse pga. covid-19;27
2022-01-27;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;39
2022-01-27;Midtjylland;Indlæggelse pga. andre forhold end covid-19;18
2022-01-27;Midtjylland;Indlæggelse pga. covid-19;25
2022-01-27;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;12
2022-01-27;Nordjylland;Indlæggelse pga. andre forhold end covid-19;4
2022-01-27;Nordjylland;Indlæggelse pga. covid-19;5
2022-01-27;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;6
2022-01-27;Sjælland;Indlæggelse pga. andre forhold end covid-19;24
2022-01-27;Sjælland;Indlæggelse pga. covid-19;12
2022-01-27;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;17
2022-01-27;Syddanmark;Indlæggelse pga. andre forhold end covid-19;24
2022-01-27;Syddanmark;Indlæggelse pga. covid-19;9
2022-01-27;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;9
2022-01-28;;Indlæggelse pga. andre forhold end covid-19;1
2022-01-28;;Indlæggelse, hvor covid-19 kan have spillet en rolle;3
2022-01-28;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;49
2022-01-28;Hovedstaden;Indlæggelse pga. covid-19;41
2022-01-28;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;27
2022-01-28;Midtjylland;Indlæggelse pga. andre forhold end covid-19;16
2022-01-28;Midtjylland;Indlæggelse pga. covid-19;21
2022-01-28;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;7
2022-01-28;Nordjylland;Indlæggelse pga. andre forhold end covid-19;5
2022-01-28;Nordjylland;Indlæggelse pga. covid-19;6
2022-01-28;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2
2022-01-28;Sjælland;Indlæggelse pga. andre forhold end covid-19;19
2022-01-28;Sjælland;Indlæggelse pga. covid-19;16
2022-01-28;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;11
2022-01-28;Syddanmark;Indlæggelse pga. andre forhold end covid-19;19
2022-01-28;Syddanmark;Indlæggelse pga. covid-19;15
2022-01-28;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;12
